Total Return [%],Sharpe Ratio,Max Drawdown [%],Win Rate [%],Expectancy,Max Gross Exposure [%],Symbol,Strategy
-3.684287541249828e-06,-20.481072237060914,3.694732526714177e-06,46.924177396280406,-5.266657376609214e-09,2.5450000017104303e-06,FETBTC,rsi_bb
-1.3495190749999148e-05,-19.80325374200307,1.3680681512752754e-05,31.70441001191895,-1.6067604976161133e-08,1.1850000003558653e-05,FILBTC,rsi_bb
-2.1342315074999043e-06,-26.903112568845465,2.1381206067040414e-06,42.050520059435364,-3.1680456463594386e-09,1.6000000001910527e-06,FLOWBTC,rsi_bb
-2.803571468249906e-05,-19.59611906777167,2.8058982294965062e-05,37.91411042944785,-3.440316510736084e-08,1.385000115797804e-05,FORTHBTC,rsi_bb
-1.2867203337499335e-05,-20.095141519725406,1.3149570466738471e-05,39.568345323741006,-1.849233215827241e-08,1.2074999989527138e-05,GASBTC,rsi_bb
-1.6350181912499419e-06,-13.092682208560031,1.6644824824041665e-06,53.6754507628294,-2.265525265256504e-09,1.1200000174959897e-06,GLMBTC,rsi_bb
-1.7384461999997507e-07,-5.667480599986747,2.039671897985139e-07,56.98324022346368,-3.2273472765358635e-10,4.45000000004451e-07,GRTBTC,rsi_bb
-1.801142949999648e-07,-2.1195326922929505,3.949320301037084e-07,63.07977736549165,-3.3240419526895155e-10,7.599999998944958e-07,HBARBTC,rsi_bb
-3.405284533749805e-05,-28.108001390999732,3.412052151041792e-05,35.400225479143174,-3.835840472096764e-08,2.2849999984535973e-05,ICPBTC,rsi_bb
-4.231395977499805e-06,-26.530832926683516,4.243321981283385e-06,43.36917562724014,-5.05161086469512e-09,2.7725000001286822e-06,IMXBTC,rsi_bb
-8.842906581249665e-05,-25.943629780681864,8.950016770370439e-05,49.43538268506901,-1.1087813431618134e-07,4.9925000285976674e-05,INJBTC,rsi_bb
-7.809305587499566e-07,-14.520871126901445,7.923131305925287e-07,63.08571428571429,-8.914638385713688e-10,7.500000001235372e-07,IOTABTC,rsi_bb
-7.718842786249874e-06,-15.811196270927493,8.197513553147488e-06,44.70588235294118,-3.0235365602940696e-08,8.185000405229866e-06,KAITOBTC,rsi_bb
-1.7696415774999236e-06,-17.16783511733409,1.866308636184704e-06,42.76827371695179,-2.7491500369361118e-09,1.3750000245935722e-06,KAVABTC,rsi_bb
-0.0001041125961249964,-27.957872360837225,0.00010412485315359136,40.791476407914764,-1.583337712899488e-07,6.49250005989215e-05,KSMBTC,rsi_bb
-3.184659943749868e-06,-8.873299889229346,3.1941874425456263e-06,52.64116575591985,-5.7941323702183394e-09,3.5225000406984713e-06,LAYERBTC,rsi_bb
-7.642097089999669e-05,-21.336815229246156,7.876227793945531e-05,41.65341812400636,-1.2139144328298386e-07,6.29749988617775e-05,LINKBTC,rsi_bb
-0.0004162267609999817,-14.788711726569476,0.0004263727391275374,47.005444646098006,-7.543703731850865e-07,0.0003845015758389144,LTCBTC,rsi_bb
-1.7371180912499267e-06,-29.186406418335903,1.7379717291839332e-06,41.75438596491228,-2.0301781052630623e-09,1.1025000000536841e-06,MANABTC,rsi_bb
-1.0877748364999647e-05,-18.303255740147243,1.1012402569499458e-05,45.40023894862604,-1.2994761541218201e-08,5.465000285494383e-06,MEBTC,rsi_bb
-0.007840703229999767,-23.301305298471604,0.007885861479876832,39.625167336010705,-1.0486826410642227e-05,0.005370355751044911,MKRBTC,rsi_bb
-3.384736192499894e-06,-23.797175753807718,3.3847362317374063e-06,38.924731182795696,-7.2706827580642806e-09,2.8500000012315967e-06,MTLBTC,rsi_bb
-1.8181837827499406e-05,-26.677151324050747,1.8341978076819032e-05,45.06437768240343,-2.5991718342273813e-08,1.137250001560514e-05,NEARBTC,rsi_bb
-6.25010556749973e-05,-31.866870295515863,6.303955219918936e-05,32.40418118466899,-7.254173331881219e-08,3.7275000157326034e-05,NEOBTC,rsi_bb
-9.850601499997414e-07,-3.809988036663667,1.0579669683710664e-06,50.63291139240506,-1.3363615137127229e-09,3.637500019282899e-06,NEXOBTC,rsi_bb
-4.174723024999856e-07,-12.26514866555356,4.2431493338876474e-07,49.0238611713666,-9.044657781995358e-10,4.775000000050746e-07,NFPBTC,rsi_bb
-3.147478640874855e-05,-15.333106878678368,3.3466352222417636e-05,49.39919893190921,-4.197784217623311e-08,2.3200006891298982e-05,OMBTC,rsi_bb
-0.015041050043749294,-38.425911766041104,0.015041050043592463,21.248499399759904,-1.804125813025124e-05,0.00911130642614988,PAXGBTC,rsi_bb
-2.231348217499923e-05,-28.766810970412877,2.250289557124027e-05,46.43320363164721,-2.8924411712061298e-08,9.572501425663949e-06,PENDLEBTC,rsi_bb
6.693841562500035e-07,33.49153639443291,1.678256467039201e-08,64.52905811623246,1.3416465405811656e-09,7.750000000009013e-08,PEOPLEBTC,rsi_bb
-1.0442991249999335e-06,-17.34932341301895,1.0583381992427038e-06,60.17052375152253,-1.2705140408038142e-09,1.0025000000706308e-06,POLBTC,rsi_bb
-0.0004187596381249774,-21.0207397216736,0.0004234898596190352,45.58645707376058,-5.0131457557434e-07,0.00031300115722377315,QNTBTC,rsi_bb
-1.510856705749929e-05,-12.790442573293298,1.639656509468744e-05,45.16556291390729,-1.999639678311166e-08,1.0419999878447262e-05,QTUMBTC,rsi_bb
-2.595713301499889e-05,-26.875887495852762,2.64208886692516e-05,41.21863799283154,-3.099183533153997e-08,1.46325000017844e-05,RENDERBTC,rsi_bb
-6.263664513749757e-06,-28.50612099168871,6.298988152060594e-06,36.75889328063241,-8.24692151679809e-09,3.6949999994283106e-06,RONINBTC,rsi_bb
1.7712268750000232e-07,13.179068879767216,1.5207504581692303e-08,58.29787234042553,7.544633138297981e-10,1.500000000016876e-07,ROSEBTC,rsi_bb
-1.230149291249973e-05,-25.206646942842095,1.2310021887174116e-05,42.2283356258597,-1.6913008700137175e-08,5.18000000040262e-06,RUNEBTC,rsi_bb
-2.185975503749886e-06,-30.049273704501033,2.1876823410220297e-06,32.61105092091008,-2.366802249458179e-09,1.2950000002997523e-06,SANDBTC,rsi_bb
-4.076785313749842e-06,-21.03372838595588,4.128290370886134e-06,50.297973778307515,-4.855539404052258e-09,2.5000000562427554e-06,SBTC,rsi_bb
-1.282305723749949e-06,-22.36021061121049,1.2823057318200881e-06,58.62913096695227,-1.5681668849448563e-09,8.125000000077523e-07,SEIBTC,rsi_bb
-0.0007560220324624732,-25.524213624026842,0.0007669134277356632,37.02970297029703,-1.4947808945791577e-06,0.0005683249778716468,SOLBTC,rsi_bb
6.428294250001543e-08,1.4947757254845742,1.3948981328748986e-07,56.95067264573991,9.68782006726695e-11,3.674999998337871e-07,STPTBTC,rsi_bb
-6.043527541249775e-06,-33.53866311351504,6.0489502828886535e-06,43.329253365973074,-7.392694337515031e-09,3.2700000019127156e-06,STXBTC,rsi_bb
-1.383097408124948e-05,-17.055702158741816,1.403514306535909e-05,47.487001733102254,-2.3948701514297202e-08,1.0012499988969845e-05,SUIBTC,rsi_bb
-3.893081612499845e-06,-24.856861251884634,3.893081498063111e-06,45.100671140939596,-5.222271734899134e-09,2.3850000007820702e-06,SUPERBTC,rsi_bb
-5.11935756124979e-06,-26.518775672219316,5.122740318879061e-06,49.6617050067659,-6.922638684032211e-09,3.1450000001471173e-06,SUSHIBTC,rsi_bb
-0.001695867237124926,-15.063575925441713,0.0017130646301846781,49.6274217585693,-2.5252147466466896e-06,0.001230267230088862,TAOBTC,rsi_bb
-8.896760722499653e-06,-31.81947174073786,8.900537963204748e-06,38.16254416961131,-1.0473012305653306e-08,4.952500008029117e-06,THETABTC,rsi_bb
-2.218626872499916e-05,-24.21582765241708,2.2471749459816122e-05,51.894374282433986,-2.5451348765785427e-08,1.2175002687629527e-05,TIABTC,rsi_bb
-1.6650168003749206e-05,-25.06994519211975,1.665016770857619e-05,29.531051964512038,-2.1084130779466658e-08,1.1970000023130199e-05,TONBTC,rsi_bb
1.98657083750025e-07,2.6180262670858006,9.264749676617336e-08,69.54436450839329,4.788860611511438e-10,7.049999985212722e-07,TRXBTC,rsi_bb
-5.2143261324997725e-05,-29.207557591620414,5.2201608667701294e-05,38.81163084702908,-6.587855238621703e-08,2.8950000012575728e-05,UNIBTC,rsi_bb
-1.2263393449999402e-06,-13.616787612350976,1.2278223522212968e-06,58.83597883597883,-1.2966107857142194e-09,9.574999999897832e-07,USUALBTC,rsi_bb
1.3948195762500018e-06,39.41043945023123,1.6994988498593964e-08,89.8021308980213,2.1270008162100583e-09,1.1749999997325557e-07,VETBTC,rsi_bb
1.8204763250000022e-07,15.61788400174473,1.3070007274056765e-08,55.080213903743314,9.739577807486676e-10,6.749999999864159e-08,VIDTBTC,rsi_bb
-0.5534611423749802,-100.11187755853058,0.5534861423753199,0.0,-0.0007287375391304089,0.2512053490004241,WBTCBTC,rsi_bb
-2.5250968962498497e-06,-10.32222842150482,2.5568640177804543e-06,54.71236230110159,-3.0872709042225743e-09,2.8400000001038068e-06,WIFBTC,rsi_bb
-4.5846041787498035e-06,-13.978445558161528,4.590543340737199e-06,50.80500894454383,-8.192613280411096e-09,4.384999999739573e-06,WLDBTC,rsi_bb
-9.704415674999309e-07,-13.3810905475747,1.0029670391745743e-06,41.46023468057366,-1.2635863640807428e-09,1.022500000023446e-06,XLMBTC,rsi_bb
-1.0031965681249667e-05,-19.661361916980415,1.0055942098574633e-05,39.478957915831664,-2.0085035290580514e-08,7.455000002484189e-06,XRPBTC,rsi_bb
-5.329816022499778e-06,-38.35674011766855,5.33331690627737e-06,35.8683314415437,-6.0458622701472915e-09,2.677500001166556e-06,XTZBTC,rsi_bb
-0.033327691599998835,-35.325169760940824,0.03332769160005,39.004149377593365,-4.6062119450205756e-05,0.017525027371249315,YFIBTC,rsi_bb
-0.00015708603087499095,-20.906435521357228,0.0001573089336791597,49.03078677309008,-1.7693477552735522e-07,0.00011480016866666547,ZECBTC,rsi_bb
-8.333207849999697e-05,-19.19810211919064,8.516291759708968e-05,50.78979343863913,-1.0096834574726222e-07,4.7324999966126385e-05,ZENBTC,rsi_bb
-1.729583446624927e-05,-27.747988798732077,1.7389482954451278e-05,45.29485570890841,-2.1698790381115798e-08,9.237500000825909e-06,ZROBTC,rsi_bb
