Total Return [%],Sharpe Ratio,Max Drawdown [%],Win Rate [%],Expectancy,Max Gross Exposure [%],Symbol,Strategy
-7.76103067374974e-06,-40.85812696787737,7.933136232440197e-06,18.64841745081266,-6.638693661248728e-09,2.5625000012706795e-06,FETBTC,sma_cross
-3.450144754999887e-05,-46.36350369510741,3.592766971312432e-05,12.891674127126231,-3.082994838853969e-08,1.1850000021306997e-05,FILBTC,sma_cross
-4.3515346649998675e-06,-48.0677145209819,4.432442519652722e-06,16.57397107897664,-4.838039908231215e-09,1.6075000003866973e-06,FLOWBTC,sma_cross
-2.757375207749888e-05,-18.785404704346952,3.055088535570506e-05,20.639834881320947,-2.8440808254642927e-08,1.4299999648349661e-05,FORTHBTC,sma_cross
-3.1735297549999146e-05,-44.05923792946351,3.1792741619296556e-05,14.432989690721648,-3.633478243127039e-08,1.2225000084182108e-05,GASBTC,sma_cross
-2.5649444962499317e-06,-19.861098063612147,2.5783426449321975e-06,22.666666666666664,-2.8509696916665847e-09,1.180000027588156e-06,GLMBTC,sma_cross
-1.338956668749961e-06,-39.43660346579917,1.3442877814681609e-06,16.125,-1.673025299999948e-09,4.500000000037866e-07,GRTBTC,sma_cross
-3.925452917499889e-06,-44.6013310767658,3.9268274746888425e-06,15.184381778741866,-2.8358700162689098e-09,7.625000002033617e-07,HBARBTC,sma_cross
-8.355627467499744e-05,-62.0729032597839,8.359706309023184e-05,13.469735720375105,-7.120829865728708e-08,2.2875000121880642e-05,ICPBTC,sma_cross
-6.786751682499771e-06,-38.55204764087036,6.822617718964628e-06,19.49069539666993,-6.656253922624669e-09,2.7824999993498375e-06,IMXBTC,sma_cross
-0.00014444671112499494,-39.68947231811783,0.0001462551602156443,20.384951881014874,-1.2623593028214763e-07,5.007499992478731e-05,INJBTC,sma_cross
-2.8520125874999273e-06,-48.53824677014808,2.855902451375518e-06,18.949181739879414,-2.457889008397872e-09,7.525000002370216e-07,IOTABTC,sma_cross
-1.0849387812497777e-06,-2.222670298408123,4.63730847156363e-06,27.82608695652174,-3.1625847282602533e-09,8.495000033714423e-06,KAITOBTC,sma_cross
-3.5314771974999012e-06,-31.544906911920613,3.588886598116747e-06,22.420382165605098,-4.515307772292867e-09,1.3875000453684614e-06,KAVABTC,sma_cross
-0.000133278604324995,-32.17423940321428,0.00013588685310983838,20.595238095238095,-1.5838215790177987e-07,6.525000030821323e-05,KSMBTC,sma_cross
-5.108063076249858e-06,-14.778150844951853,6.238655307625256e-06,23.368740515933233,-7.8554978603943e-09,3.889999958840207e-06,LAYERBTC,sma_cross
-0.00017967676212499406,-46.98409893491225,0.00017967676210162153,18.263205013428827,-1.6079768043867012e-07,6.317500130538937e-05,LINKBTC,sma_cross
-0.0010369580562499619,-34.91841182102874,0.0010464842211514215,20.25202520252025,-9.353152540503722e-07,0.00038675389031461515,LTCBTC,sma_cross
-2.6974308787499225e-06,-41.05993724137613,2.718884999225031e-06,17.647058823529413,-2.6880509147556526e-09,1.1050000001187521e-06,MANABTC,sma_cross
-1.244019304374951e-05,-20.321544156420217,1.245723366381841e-05,24.018691588785046,-1.1620620094625715e-08,5.54500028628553e-06,MEBTC,sma_cross
-0.008913379457499624,-25.386557262760853,0.009488772180077376,19.3923145665773,-7.948037801608227e-06,0.005370501099702106,MKRBTC,sma_cross
-5.817049274999831e-06,-35.85179915894543,5.958602979260577e-06,20.408163265306122,-9.121953396781543e-09,2.862500002424651e-06,MTLBTC,sma_cross
-3.1809488877498874e-05,-43.63978661405446,3.191251099781982e-05,17.383669885864794,-2.7946277163080706e-08,1.139999999224551e-05,NEARBTC,sma_cross
-9.973370118749669e-05,-46.513870036647496,0.00010305155222173134,15.599639314697928,-8.989276636609257e-08,3.752499983064243e-05,NEOBTC,sma_cross
-2.50518400662495e-05,-86.93692279251701,2.5155277895080207e-05,6.53896961690885,-1.6566669209048508e-08,3.6550009068191167e-06,NEXOBTC,sma_cross
-5.90531078749981e-07,-16.12745718034097,7.077320126122216e-07,23.156089193825043,-1.0120368782160923e-09,4.799999999674032e-07,NFPBTC,sma_cross
-7.02827802699979e-05,-32.62079961727453,7.086232929964953e-05,18.790100824931255,-6.45958389218587e-08,2.358001644352111e-05,OMBTC,sma_cross
-0.03231789986374904,-71.52515495847608,0.032345399863743296,10.249784668389319,-2.7848989324934558e-05,0.009130350458065865,PAXGBTC,sma_cross
-1.8582637164999194e-05,-21.99144298325496,1.8815077153853255e-05,23.77777777777778,-2.0624840729165814e-08,9.675000521130783e-06,PENDLEBTC,sma_cross
-8.813116137499988e-07,-43.05314520135586,8.992755338771353e-07,3.7433155080213902,-1.5707917045454588e-09,8.000000000247104e-08,PEOPLEBTC,sma_cross
-3.3000861587499163e-06,-49.55305272455163,3.301082060114694e-06,17.918552036199095,-2.9831518642533044e-09,1.0100000003744246e-06,POLBTC,sma_cross
-0.0009957178408749711,-45.96661896683465,0.0010021660616869022,18.434782608695652,-8.696057178260608e-07,0.0003152528227299527,QNTBTC,sma_cross
-3.1060258351249117e-05,-25.53079528771325,3.250499901820958e-05,20.972644376899694,-3.14579238753791e-08,1.1954999829652472e-05,QTUMBTC,sma_cross
-4.3382594847498663e-05,-41.7857141629703,4.3791352317213735e-05,20.219579139981704,-3.967578042543338e-08,1.4697499989222288e-05,RENDERBTC,sma_cross
-1.0815407771249618e-05,-45.48947392063515,1.0817907991622633e-05,16.37852593266606,-9.837267232711244e-09,3.7025000017664856e-06,RONINBTC,sma_cross
-1.9991624374999713e-07,-14.118872800301139,2.1538964741771852e-07,12.63537906137184,-7.210832220216481e-10,1.5250000000034897e-07,ROSEBTC,sma_cross
-5.610231708749598e-06,-11.318836659036148,7.871155851379846e-06,22.995169082125607,-5.484915369564844e-09,4.937499998882333e-06,RUNEBTC,sma_cross
-3.906734729999867e-06,-49.06144917791744,3.909799275327957e-06,14.055884843353091,-3.3067889098220708e-09,1.2975000007904455e-06,SANDBTC,sma_cross
-3.4549885249998485e-06,-16.980712870269368,3.837708362176037e-06,28.000000000000004,-3.731892725675496e-09,2.5175000446264276e-06,SBTC,sma_cross
-2.0298746549999444e-06,-32.63825526838855,2.034455078992634e-06,23.58771060455897,-2.0106652886520632e-09,8.150000001301181e-07,SEIBTC,sma_cross
-0.0016416924812124385,-50.55057327230221,0.0016454164086018898,17.689530685920577,-1.4829754176105078e-06,0.000569624990891959,SOLBTC,sma_cross
-1.3592143012499786e-06,-30.38186761611006,1.3639431130967049e-06,16.97459584295612,-1.568920756351008e-09,3.7250000470049825e-07,STPTBTC,sma_cross
-8.575766337499702e-06,-43.76393104195589,8.593404557309116e-06,18.253275109170307,-7.48870421069844e-09,3.2775000067058196e-06,STXBTC,sma_cross
-2.653885275749907e-05,-31.293362991153604,2.657888540281725e-05,21.58139534883721,-2.46616762255805e-08,1.0022500009257785e-05,SUIBTC,sma_cross
-4.934166902499836e-06,-28.735103923228028,5.801150529151474e-06,24.067388688327316,-5.937634156136981e-09,2.4074999991828023e-06,SUPERBTC,sma_cross
-7.4895511624997206e-06,-36.561079402644545,7.591857602356094e-06,21.179624664879356,-6.689922778149868e-09,3.152499999280885e-06,SUSHIBTC,sma_cross
-0.0030321191637498845,-25.899365858652573,0.0031906392601591797,23.725671918443002,-2.8203450212000748e-06,0.0012512746392958228,TAOBTC,sma_cross
-1.2020593439999558e-05,-40.109141680699075,1.2283643538441917e-05,20.036264732547597,-1.0893399968267994e-08,5.032499989343927e-06,THETABTC,sma_cross
-2.9402144049998947e-05,-30.361646034382716,3.0123874777784694e-05,23.14566577301162,-2.6259160053618342e-08,1.237500359999449e-05,TIABTC,sma_cross
-3.754267309874866e-05,-52.31942245520756,3.763283548339227e-05,13.228894691035684,-3.266786164817105e-08,1.1980000023865023e-05,TONBTC,sma_cross
-6.3834568399998984e-06,-78.86411228084016,6.385027702903974e-06,7.142857142857142,-3.4800532953925167e-09,7.050000444419146e-07,TRXBTC,sma_cross
-9.234062873749681e-05,-47.57052260807531,9.33477070847196e-05,17.10758377425044,-8.146595472883318e-08,2.902500001264097e-05,UNIBTC,sma_cross
-2.8209250099999317e-06,-29.95217857151487,2.830284614503094e-06,23.69146005509642,-2.5917163533057143e-09,9.724999999411441e-07,USUALBTC,sma_cross
-3.4156302112499217e-06,-94.190400580333,3.4156331309986854e-06,0.9621552277100706,-2.1908316244387597e-09,1.200000000655456e-07,VETBTC,sma_cross
-2.1852381624999966e-07,-18.339632263131385,2.210242939781892e-07,8.374384236453201,-1.0883625369458082e-09,6.750000001099829e-08,VIDTBTC,sma_cross
-1.0776841227124645,-138.9449784854993,1.0776841227126965,0.0,-0.0007640315765159319,0.25248048420243047,WBTCBTC,sma_cross
-8.973442239999755e-06,-35.47561410740906,9.199748260331838e-06,21.561969439728355,-7.617272970076181e-09,2.8574999986200823e-06,WIFBTC,sma_cross
-1.3297384174999586e-05,-38.872252472221525,1.3341034839498477e-05,18.546365914786968,-1.1111060629698906e-08,4.4049999985265135e-06,WLDBTC,sma_cross
-3.7691112037499055e-06,-48.11691159772955,3.7713376740682165e-06,13.648068669527897,-3.234197748926943e-09,1.025000000342906e-06,XLMBTC,sma_cross
-2.130718271499921e-05,-39.57610074184159,2.16884411540445e-05,16.400709219858157,-1.8876450162898174e-08,7.472499996908904e-06,XRPBTC,sma_cross
-8.355794394999743e-06,-53.98326702912229,8.539073546369093e-06,16.089803554724043,-7.813267570158786e-09,2.687499999934125e-06,XTZBTC,sma_cross
-0.04511143071249839,-42.736379256140694,0.045287445127595444,19.77900552486188,-4.9819504392263395e-05,0.017674978135391442,YFIBTC,sma_cross
-0.00037517557337499044,-45.770065633499414,0.00037704121922604037,18.173431734317344,-3.474502246771121e-07,0.00011485042975205,ZECBTC,sma_cross
-0.00013237159533749626,-29.050648996703803,0.0001356363527163583,22.287968441814595,-1.3065722414940435e-07,4.777500002665188e-05,ZENBTC,sma_cross
-2.8912216888749037e-05,-43.26396788052403,2.9003408408784273e-05,19.047619047619047,-2.5494127364417166e-08,9.284999993621981e-06,ZROBTC,sma_cross
